"","STATE","COUNTY","GROCPC","SNAPStoresPERTHO","SNAPRedemp","AMB_PAR06","PCT_FREE_LUNCH","PCT_REDUCED_LUNCH","PC_FRUVEG","PC_SNACKS","PC_SODA","PC_MEAT","PC_FATS","PC_PREPFOO","MILK_PRICE","SODA_PRICE","PCT_DIABET","PCT_OBESE_ADULTS","PCT_Child_OBESITY","PctNHWhite","PctNHBlack","PctHisp08","PctNHAsian","PctNHNA08","Median_Inc","Percent_Poverty","metro"
"2476","Tennessee","Lewis",0.519,1.038,264799,91,47.5,8.1,172,112,74,74,18,292,0.94,0.99,11,27.7,11.9,94.9,2,1.6,0.4,0.2,34217,19.6,0
"2477","Tennessee","Lincoln",0.245,0.725,204961,91,36.5,8.1,172,112,74,74,18,292,0.94,0.99,11.2,29.4,13.2,88.9,7.2,1.7,0.4,0.5,40473,16,0
"2478","Tennessee","Loudon",0.154,0.581,205354,92,34,8.8,160,117,89,69,18,297,1.08,1,12.6,31.1,18.3,92.5,1.4,4.5,0.4,0.3,49673,11.1,1
"2479","Tennessee","McMinn",0.115,0.686,288494,91,38.8,8.8,160,117,89,69,18,297,1.08,1,11.3,32.7,14.6,91.1,4.2,2.5,0.8,0.3,40529,16.3,0
"2480","Tennessee","McNairy",0.235,1.011,176982,85,42.8,7.5,172,112,74,74,18,292,0.94,0.99,13.5,29.8,14,90.8,6.4,1.4,0.2,0.2,34064,18.9,0
"2481","Tennessee","Macon",0.278,0.504,445419,89,37.2,8,172,112,74,74,18,292,0.94,0.99,10.3,30.6,12,94.5,0.8,3.6,0.2,0.4,34474,20.3,1
"2482","Tennessee","Madison",0.187,0.851,332368,93,53.4,7,172,112,74,74,18,292,0.94,0.99,10.5,30.5,8.7,61.3,33.7,3.1,0.8,0.2,43168,15.4,1
"2483","Tennessee","Marion",0.178,1.097,217980,96,47.1,8.7,160,117,89,69,18,297,1.08,1,12.3,30.9,10.1,93.1,4.3,1,0.4,0.3,38965,15.7,1
"2484","Tennessee","Marshall",0.309,0.605,273280,91,31.9,7.7,172,112,74,74,18,292,0.94,0.99,11.8,33.5,11.1,86.7,7.4,4.5,0.4,0.2,41157,14.4,0
"2485","Tennessee","Maury",0.201,0.622,272363,98,35.6,7.1,172,112,74,74,18,292,0.94,0.99,10.8,31.4,13.6,80.8,12.4,4.9,0.6,0.3,46942,14,0
"2486","Tennessee","Meigs",0.172,1.103,110465,91,52.5,9.8,160,117,89,69,18,297,1.08,1,11.6,30,12,96.1,2,1.1,0.2,0.2,35240,20.8,0
"2487","Tennessee","Monroe",0.156,0.942,226606,88,45.8,11.8,160,117,89,69,18,297,1.08,1,12.8,31.1,8.7,92.8,2.3,2.9,0.6,0.3,36713,17.4,0
"2488","Tennessee","Montgomery",0.104,0.485,279090,98,28.8,9.8,172,112,74,74,18,292,0.94,0.99,10.6,29.6,12.8,70.1,19.1,5.9,1.8,0.4,47716,13.3,1
"2489","Tennessee","Moore",NA,0.484,47193,80,33.9,8.9,172,112,74,74,18,292,0.94,0.99,12.2,29.7,6.2,94.8,3.1,1.1,0.1,0.2,46045,11.6,0
"2490","Tennessee","Morgan",0.246,1.274,99822,90,40.1,9.1,160,117,89,69,18,297,1.08,1,11.3,29.2,14,95.1,2.7,1.2,0.1,0.2,34348,20.9,0
"2491","Tennessee","Obion",0.159,0.829,211365,87,38.1,7.3,160,117,89,69,18,297,1.08,1,12.7,30.9,15.1,85.8,9.8,3.1,0.3,0.1,37503,16.7,0
"2492","Tennessee","Overton",0.334,1.097,148539,88,46.3,13.2,172,112,74,74,18,292,0.94,0.99,11.9,28.9,14.6,97.3,0.7,1,0.1,0.3,32635,17.9,0
"2493","Tennessee","Perry",0.391,0.903,108804,85,42.3,15.5,172,112,74,74,18,292,0.94,0.99,11.8,31.5,11.2,94.9,2.3,1.2,0.1,0.4,33179,19,0
"2494","Tennessee","Pickett",0.42,1.041,71125,83,47.6,9.1,172,112,74,74,18,292,0.94,0.99,12.9,30.6,14.8,98.1,0.2,1.1,NA,0.2,29422,19.8,0
"2495","Tennessee","Polk",0.128,1.085,131093,85,38.2,10.8,160,117,89,69,18,297,1.08,1,12.7,31.3,15.1,96.3,1,1.2,0.1,0.3,33932,17.2,1
"2496","Tennessee","Putnam",0.229,0.745,291649,95,38.2,5.3,172,112,74,74,18,292,0.94,0.99,12.7,27.3,18.6,90.6,1.9,5.2,1.1,0.2,36398,17.9,0
"2497","Tennessee","Rhea",0.198,1.04,241391,94,46.7,7.4,160,117,89,69,18,297,1.08,1,11.3,31.3,15.8,93.1,2.3,2.8,0.3,0.4,37437,17.9,0
"2498","Tennessee","Roane",0.15,0.655,242079,87,36.3,8.2,160,117,89,69,18,297,1.08,1,12.9,31.1,11.9,94.3,2.7,0.9,0.4,0.2,41061,15.5,0
"2499","Tennessee","Robertson",0.174,0.493,298277,98,29.8,7.8,172,112,74,74,18,292,0.94,0.99,12.4,31.3,17.4,84.1,8,6.4,0.4,0.2,48055,11.1,1
"2500","Tennessee","Rutherford",0.116,0.457,248705,98,25.1,5.9,172,112,74,74,18,292,0.94,0.99,9.4,30.9,16.4,78.3,11.9,5.6,2.6,0.3,54335,10.2,1
"2501","Tennessee","Scott",0.228,1.361,254707,86,64.3,11.2,160,117,89,69,18,297,1.08,1,11.2,29.6,15.2,97.7,0.3,0.7,0.1,0.3,28422,24.8,0
"2502","Tennessee","Sequatchie",0.075,1.105,228938,94,44.5,10.1,160,117,89,69,18,297,1.08,1,11,30.9,11.4,96.6,0.9,1.4,0.3,0.3,39372,16,1
"2503","Tennessee","Sevier",0.251,0.637,240861,91,39.4,9.3,160,117,89,69,18,297,1.08,1,10.8,27.3,13.6,94.6,1.3,2.5,0.6,0.3,40378,13.2,0
"2504","Tennessee","Shelby",0.205,0.968,267055,99,53.3,6,172,112,74,74,18,292,0.94,0.99,11.3,32.8,9.2,40.9,51.3,4.5,2.1,0.2,45722,18,1
"2505","Tennessee","Smith",0.319,0.68,278315,95,30.8,9.5,172,112,74,74,18,292,0.94,0.99,11.5,28.1,14,93.6,2.7,2.3,0.2,0.3,44536,12.9,1
"2506","Tennessee","Stewart",0.077,0.605,113682,89,44.5,11.7,172,112,74,74,18,292,0.94,0.99,11.7,31.3,10.4,93,2.3,1.3,1.5,0.6,41268,14.9,1
"2507","Tennessee","Sullivan",0.13,0.507,287299,88,34.1,8.1,160,117,89,69,18,297,1.08,1,13.5,30.2,9.4,95.2,2.2,1.1,0.5,0.2,41115,14.1,1
"2508","Tennessee","Sumner",0.177,0.566,190367,96,23.5,5.7,172,112,74,74,18,292,0.94,0.99,12.1,28.2,16.7,88.2,6.6,3.1,0.9,0.3,55305,8.7,1
"2509","Tennessee","Tipton",0.156,0.63,277364,95,37.1,9.5,172,112,74,74,18,292,0.94,0.99,10.8,33.2,11.1,77.4,18.9,1.7,0.5,0.4,47850,13.7,1
"2510","Tennessee","Trousdale",0.39,0.767,181809,91,32.8,6.4,172,112,74,74,18,292,0.94,0.99,12.1,30.9,7.5,85.8,10.3,2.6,0.1,0.2,39008,15.1,1
"2511","Tennessee","Unicoi",0.17,0.564,287569,87,42.6,7.6,160,117,89,69,18,297,1.08,1,14.4,30.2,11.3,95.3,0.6,3.1,0.1,0.2,36316,17,1
"2512","Tennessee","Union",0.106,1.21,74530,86,53,10.2,160,117,89,69,18,297,1.08,1,10.5,27.5,12.6,97.2,0.6,1,0.1,0.2,33795,19.3,1
"2513","Tennessee","Van Buren",NA,1.095,82626,80,44,12.8,172,112,74,74,18,292,0.94,0.99,11.9,30.5,14.9,98.1,0.4,0.7,0.1,0.2,33211,18.9,0
"2514","Tennessee","Warren",0.328,0.979,231778,89,44,6.5,172,112,74,74,18,292,0.94,0.99,10.7,31.7,9.3,87.2,3.1,8,0.6,0.2,35107,19.6,0
"2515","Tennessee","Washington",0.172,0.641,211665,91,34.8,7.8,160,117,89,69,18,297,1.08,1,10.7,29,14,91.6,4,2.3,0.8,0.2,42571,14,1
"2516","Tennessee","Wayne",0.241,0.903,150062,87,51.7,11.5,172,112,74,74,18,292,0.94,0.99,10.7,30.3,17.3,90.2,7.5,1,0.3,0.2,32471,20.7,0
"2517","Tennessee","Weakley",0.151,0.749,203069,87,39.8,8.6,160,117,89,69,18,297,1.08,1,10.9,30.9,16.9,87.7,7.3,1.7,2.3,0.2,34442,21,0
"2518","Tennessee","White",0.161,0.836,231152,84,41.4,9.5,172,112,74,74,18,292,0.94,0.99,12.2,30.1,14.6,95.2,1.8,1.6,0.3,0.2,32699,19.2,0
"2519","Tennessee","Williamson",0.181,0.315,112396,95,7.8,2.5,172,112,74,74,18,292,0.94,0.99,8.8,25.1,13.6,87.5,5.2,3.9,2.3,0.2,93166,5,1
"2520","Tennessee","Wilson",0.151,0.528,198694,99,20.4,4.6,172,112,74,74,18,292,0.94,0.99,9.9,29.3,12.5,88.3,7,2.6,0.8,0.3,59796,8.5,1
"2521","Texas","Anderson",0.123,0.563,187813,87,45.6,9.7,149,103,71,69,16,281,1.06,1.01,10.4,28.6,17.8,61.8,22.2,14.3,0.6,0.3,45551,21.2,0
"2522","Texas","Andrews",0.076,0.586,121945,95,19.3,9.7,144,100,69,69,16,257,1.05,1,9.3,27.7,12.2,48,2,48.2,0.6,0.5,49043,13.4,0
"2523","Texas","Angelina",0.121,0.542,349977,96,50,9.3,144,100,69,69,16,257,1.05,1,9.1,29.2,14.6,65.5,14.4,18.1,0.8,0.3,37782,20.1,0
"2524","Texas","Aransas",0.122,0.803,167884,97,50.1,9.1,149,103,71,69,16,281,1.06,1.01,10.7,26.6,23.3,71.8,1.6,22.6,2.5,0.4,40789,19.3,1
"2525","Texas","Archer",NA,0.768,12713,97,21,10.9,144,100,69,69,16,257,1.05,1,10,26.4,NA,89.4,1.4,7.3,0.1,0.6,51616,8.5,1
"2526","Texas","Armstrong",0.482,0.471,13960,NA,29.1,16.2,144,100,69,69,16,257,1.05,1,10.3,27.2,NA,87.6,0.7,10.6,NA,0.3,47097,10,1
"2527","Texas","Atascosa",0.115,0.934,246238,92,54.5,11.4,235,118,68,120,17,314,1.11,0.99,8.9,26.6,15,37.2,0.9,60.5,0.5,0.4,41883,18.2,1
"2528","Texas","Austin",0.151,0.67,93462,90,33.6,8.6,149,103,71,69,16,281,1.06,1.01,9.9,26.4,12.1,67.2,9.4,21.9,0.4,0.2,49721,10.6,1
"2529","Texas","Bailey",0.318,0.796,195795,87,67.7,7.3,144,100,69,69,16,257,1.05,1,9.7,27.4,14.5,42.4,1.4,54.9,0.1,0.3,33331,17.4,0
"2530","Texas","Bandera",0.099,0.739,45327,96,35.9,10.7,235,118,68,120,17,314,1.11,0.99,9.6,26.4,10.4,80.2,1,16.8,0.3,0.6,48688,13.2,1
"2531","Texas","Bastrop",0.097,0.503,243532,92,44.4,10,235,118,68,120,17,314,1.11,0.99,9.7,28.8,15.8,60.6,8.1,29.1,0.6,0.4,52129,13,1
"2532","Texas","Baylor",0.26,1.07,71446,73,38.7,11.7,144,100,69,69,16,257,1.05,1,11,27,14.6,82.1,3.7,11.8,0.7,0.7,32236,18,0
"2533","Texas","Bee",0.031,0.643,233287,82,54.6,14.3,144,100,69,69,16,257,1.05,1,8,28.7,14.7,32.7,10.4,55.7,0.5,0.2,35695,28.9,0
"2534","Texas","Bell",0.094,0.635,183012,94,37.1,12.3,144,100,69,69,16,257,1.05,1,10.6,27.5,10.4,53.6,19.8,19.7,2.7,0.8,49448,13.4,1
"2535","Texas","Bexar",0.102,0.612,228889,94,31.5,7.8,235,118,68,120,17,314,1.11,0.99,8.3,26.3,16.8,31.8,6.7,57.9,2,0.4,45794,17.1,1
"2536","Texas","Blanco",0.222,0.551,56289,80,29.7,7.8,235,118,68,120,17,314,1.11,0.99,9,26.8,NA,77,1.5,19.9,0.2,0.4,49446,10.6,0
"2537","Texas","Borden",NA,NA,NA,NA,2.1,6.2,144,100,69,69,16,257,1.05,1,9.6,27,NA,82.1,0.2,15.9,NA,0.3,44822,9,0
"2538","Texas","Bosque",0.224,0.901,57776,90,42.9,10.5,149,103,71,69,16,281,1.06,1.01,10,26.3,12.4,80.9,2.6,14.8,0.2,0.4,41871,13.9,0
"2539","Texas","Bowie",0.164,0.683,243265,91,43,8.5,144,100,69,69,16,257,1.05,1,9.5,29.6,14.1,67.1,24.4,5.8,0.7,0.7,39531,19.3,1
"2540","Texas","Brazoria",0.099,0.422,236077,105,31.3,8.8,149,103,71,69,16,281,1.06,1.01,9.6,29.1,15.7,56.7,10.7,26.4,4.6,0.3,63959,9.6,1
"2541","Texas","Brazos",0.123,0.451,253422,96,40.5,6.9,144,100,69,69,16,257,1.05,1,7.4,26.4,15.7,62.8,10.4,21,4.4,0.3,38592,25.2,1
"2542","Texas","Brewster",0.649,1.072,87516,96,40.8,13.4,144,100,69,69,16,257,1.05,1,8,25,13.8,53.3,1.9,42.8,0.3,0.7,34189,17.1,0
"2543","Texas","Briscoe",0.679,2.052,9732,94,40.3,9.7,144,100,69,69,16,257,1.05,1,11.9,26.9,NA,70.4,2.9,25.4,0.1,0.3,34442,15.3,0
"2544","Texas","Brooks",0.133,2.384,175541,87,59.8,6.8,144,100,69,69,16,257,1.05,1,9.8,26.2,17.4,8.6,0.1,90.9,0.1,0.1,25341,32.8,0
"2545","Texas","Brown",0.183,0.99,172263,92,46.4,10.2,144,100,69,69,16,257,1.05,1,9.4,25.1,16.2,75.7,3.9,18.3,0.6,0.4,40279,17.2,0
"2546","Texas","Burleson",0.362,0.963,63527,82,41.1,8.3,144,100,69,69,16,257,1.05,1,10.6,26.9,18.4,68.2,13.5,16.9,0.2,0.3,42829,15.5,1
"2547","Texas","Burnet",0.115,0.382,189622,87,37.1,11.2,235,118,68,120,17,314,1.11,0.99,9.7,26.3,15.2,79,2,17.1,0.5,0.4,48321,12.9,0
"2548","Texas","Caldwell",0.082,0.434,242930,94,46.7,12,235,118,68,120,17,314,1.11,0.99,8.9,28.5,14.4,47.4,6.9,44.1,0.5,0.3,45151,15.1,1
"2549","Texas","Calhoun",0.247,0.931,156960,96,46.5,9.8,149,103,71,69,16,281,1.06,1.01,10,27.6,19.7,48.3,2.6,44.3,3.9,0.3,43123,15.7,1
"2550","Texas","Callahan",0.149,1.108,33785,85,34.6,12.8,144,100,69,69,16,257,1.05,1,9.6,28.2,9.2,88.2,1.7,8.1,0.4,0.5,41493,14.7,1
"2551","Texas","Cameron",0.122,1.077,276424,91,18.7,2.1,144,100,69,69,16,257,1.05,1,8.9,25.4,18.6,12.4,0.4,86.3,0.5,0.1,30950,33.5,1
"2552","Texas","Camp",0.08,0.632,134875,87,58,9.1,144,100,69,69,16,257,1.05,1,10.4,28,NA,59.6,17.2,21.5,0.6,0.2,38435,17.1,0
"2553","Texas","Carson",0.317,1.12,11390,78,21.8,10.2,144,100,69,69,16,257,1.05,1,10.5,27.2,NA,88.4,1.4,8.4,0.1,0.8,50493,8.5,1
"2554","Texas","Cass",0.239,0.649,221076,90,44.5,10.4,144,100,69,69,16,257,1.05,1,11.4,29.2,14.8,76.7,18.8,2.7,0.1,0.5,36378,18.2,0
"2555","Texas","Castro",0.278,0.701,148877,90,61,11,144,100,69,69,16,257,1.05,1,9.9,26.6,14.3,42.2,2.7,54.2,NA,0.4,36748,19.9,0
"2556","Texas","Chambers",0.348,0.511,64194,100,25.2,6.2,149,103,71,69,16,281,1.06,1.01,9.4,28.3,14,70.3,10.7,16.9,0.9,0.3,66033,9.1,1
"2557","Texas","Cherokee",0.125,0.538,247156,89,57.8,10.2,144,100,69,69,16,257,1.05,1,9.4,27.4,16.7,64.5,14.7,19.1,0.4,0.3,35906,22.2,0
"2558","Texas","Childress",0.133,0.663,245221,90,43.4,8.9,144,100,69,69,16,257,1.05,1,9,26.9,11.4,58.7,15.6,23.7,0.7,0.3,33634,25.4,0
"2559","Texas","Clay",0.27,0.367,49675,72,27.6,11.1,144,100,69,69,16,257,1.05,1,9.4,28,NA,91.5,1,5,0.1,1.1,48445,11,1
"2560","Texas","Cochran",0.324,1.344,59926,92,61.8,7,144,100,69,69,16,257,1.05,1,10.4,27.8,10.7,44.5,6,47.9,0.3,0.7,34388,22.3,0
"2561","Texas","Coke",0.577,1.149,26723,101,53.3,8.2,144,100,69,69,16,257,1.05,1,11.1,25.8,NA,77.3,1.6,19.5,0.1,0.8,35848,15,0
"2562","Texas","Coleman",0.235,1.049,128487,88,48.3,12.6,144,100,69,69,16,257,1.05,1,10.1,25.8,7.3,80.8,2.6,14.8,0.3,0.5,30777,22,0
"2563","Texas","Collin",0.105,0.203,141022,101,14.7,4.4,149,103,71,69,16,281,1.06,1.01,7.3,24,15.3,66.3,7.6,14.3,9.7,0.5,81875,6.4,1
"2564","Texas","Collingsworth",0.337,1.34,64877,83,51.2,8.5,144,100,69,69,16,257,1.05,1,10.7,26.9,14,65,6.5,25.3,0.2,1.6,31486,20.4,0
"2565","Texas","Colorado",0.244,0.723,111906,90,43.4,9.5,149,103,71,69,16,281,1.06,1.01,10.8,28.2,14.6,60.7,13.8,24.2,0.4,0.2,39441,17.9,0
"2566","Texas","Comal",0.067,0.401,192290,94,25.9,7.1,235,118,68,120,17,314,1.11,0.99,8,24.1,16.9,70.6,2.1,25.1,0.8,0.3,61393,8.5,1
"2567","Texas","Comanche",0.223,0.816,83347,82,49.4,10.3,149,103,71,69,16,281,1.06,1.01,10.7,27.4,19,73.1,0.8,24.5,0.5,0.4,34516,18.3,0
"2568","Texas","Concho",0.279,1.108,28218,74,36.4,8.5,144,100,69,69,16,257,1.05,1,8.3,28.1,NA,54.9,1.1,43.4,0.1,0.1,37505,25.4,0
"2569","Texas","Cooke",0.156,0.417,254955,93,36.8,9.3,149,103,71,69,16,281,1.06,1.01,11.6,27.8,16.2,79.5,3.3,14.4,0.6,0.9,49705,11.9,0
"2570","Texas","Coryell",0.069,0.317,259441,83,28.8,14.8,144,100,69,69,16,257,1.05,1,7.8,27,7.3,61.6,18.9,13.5,1.7,0.9,48308,14.7,1
"2571","Texas","Cottle",0.631,1.237,77338,81,54.4,9.9,144,100,69,69,16,257,1.05,1,12.2,27.2,NA,65.4,10.4,23.1,NA,NA,29462,21.3,0
"2572","Texas","Crane",0.259,0.747,97320,98,20,12.3,144,100,69,69,16,257,1.05,1,10.1,28.5,18.3,43.5,3.1,52.4,0.3,0.3,50114,10.6,0
"2573","Texas","Crockett",0.795,0.789,79862,113,28.2,11.9,144,100,69,69,16,257,1.05,1,10.1,27.6,21.6,38.8,0.7,59.4,0.2,0.5,42223,13.5,0
"2574","Texas","Crosby",0.479,1.292,78705,81,52.2,13.3,144,100,69,69,16,257,1.05,1,10.2,28,12.9,42.6,4.1,52.4,0.1,0.2,33294,23.6,1
"2575","Texas","Culberson",0.809,2.057,63462,81,72.8,4.3,144,100,69,69,16,257,1.05,1,9.8,26.4,13.9,28.5,0.9,69.1,0.8,0.5,30084,23.7,0
"2576","Texas","Dallam",NA,0.957,112317,82,45.5,14.1,144,100,69,69,16,257,1.05,1,8.5,26.8,12.2,61.4,2.2,34.2,0.6,0.6,37192,13.6,0
"2577","Texas","Dallas",0.164,0.457,268503,105,54.8,9.1,149,103,71,69,16,281,1.06,1.01,8.8,27.1,17,35.2,20,38.9,4.4,0.4,47155,17.3,1
"2578","Texas","Dawson",0.145,0.73,199782,79,52.8,8.5,144,100,69,69,16,257,1.05,1,9.6,27.9,12.7,38.1,9.3,51.6,0.4,0.2,40590,21.7,0
"2579","Texas","Deaf Smith",0.163,0.919,196746,85,67.4,7.9,144,100,69,69,16,257,1.05,1,10.1,26.9,13.1,33.8,1.4,63.9,0.2,0.3,35710,19.3,0
"2580","Texas","Delta",NA,0.916,42911,75,46,9.2,149,103,71,69,16,281,1.06,1.01,10.2,27.5,NA,84.5,7.5,5.8,0.1,0.6,35494,19.4,1
"2581","Texas","Denton",0.085,0.182,155227,99,21,6,149,103,71,69,16,281,1.06,1.01,8.5,28.4,13.8,67.5,7.8,17.1,5.5,0.6,73678,6.5,1
"2582","Texas","DeWitt",0.203,0.868,109987,82,45.9,10.6,235,118,68,120,17,314,1.11,0.99,10.4,28.1,17.9,58,11,29.9,0.2,0.3,40225,19.3,0
"2583","Texas","Dickens",0.401,0.816,78064,87,33.2,5.4,144,100,69,69,16,257,1.05,1,9.8,27.8,NA,60.2,9,29.9,0.2,0.1,30343,26.8,0
"2584","Texas","Dimmit",0.204,1.537,189991,89,53.1,11.4,235,118,68,120,17,314,1.11,0.99,9,27.6,21,14,0.9,83.9,0.8,0.2,27895,33.4,0
"2585","Texas","Donley",0.256,0.779,73792,83,41.1,15.8,144,100,69,69,16,257,1.05,1,10.8,25.8,NA,84.2,5.8,8.1,0.2,0.8,35875,17.4,0
"2586","Texas","Duval",0.247,1.995,34739,85,58.5,8.8,144,100,69,69,16,257,1.05,1,9.3,25.9,11.6,11.6,0.7,87.2,0.1,0.2,33127,26.5,0
"2587","Texas","Eastland",0.273,0.935,136354,87,44.9,12.5,144,100,69,69,16,257,1.05,1,10.2,26.4,27.7,81.2,2.9,14.2,0.3,0.5,35258,18.9,0
"2588","Texas","Ector",0.116,0.69,246680,97,45.4,8.6,144,100,69,69,16,257,1.05,1,8.1,28.6,12.3,43.2,4.2,50.6,0.7,0.4,46868,15.5,1
"2589","Texas","Edwards",0.517,0.512,159284,81,43.9,7.6,235,118,68,120,17,314,1.11,0.99,9.2,27.4,29.4,48.9,1.1,48.9,0.1,0.6,31434,22.2,0
"2590","Texas","Ellis",0.119,0.331,256335,96,32.8,8.2,149,103,71,69,16,281,1.06,1.01,8.3,29.1,16.4,65.2,9.7,23.1,0.5,0.4,63500,9.8,1
"2591","Texas","El Paso",0.159,0.907,268968,92,53.4,10.3,144,100,69,69,16,257,1.05,1,7.5,24,12.3,13.7,2.4,81.8,1,0.4,36519,25.2,1
"2592","Texas","Erath",0.141,0.362,269659,85,37.6,10.2,149,103,71,69,16,281,1.06,1.01,8.8,27.4,16.2,79.1,1.2,17.8,0.6,0.4,40399,18.8,0
"2593","Texas","Falls",0.177,1.006,127373,81,66.8,8.8,144,100,69,69,16,257,1.05,1,10.8,29.3,16.7,53.6,26.5,19,0.2,0.3,32844,24.2,0
"2594","Texas","Fannin",0.121,0.602,142667,91,39.6,10.4,149,103,71,69,16,281,1.06,1.01,9.9,25.3,12.2,82.1,7.7,7.6,0.4,0.8,41320,16.3,0
"2595","Texas","Fayette",0.401,0.485,149899,88,38.1,8.4,235,118,68,120,17,314,1.11,0.99,10.6,26.4,16.6,75.4,7,16.4,0.3,0.3,45141,11.9,0
"2596","Texas","Fisher",0.761,1.278,33948,131,49.2,12.4,144,100,69,69,16,257,1.05,1,10.8,26.6,NA,71.4,3.6,23.7,0.2,0.5,34838,15.6,0
"2597","Texas","Floyd",0.302,0.93,94110,85,54.3,9.3,144,100,69,69,16,257,1.05,1,10.5,27,10.9,44.7,4.2,49.9,0.2,0.5,32794,21.9,0
"2598","Texas","Foard",0.715,1.47,31515,73,51.3,22.2,144,100,69,69,16,257,1.05,1,11,26,NA,76.3,4.1,17.7,0.1,0.7,30176,17.5,0
"2599","Texas","Fort Bend",0.13,0.233,203164,95,25.6,6.1,149,103,71,69,16,281,1.06,1.01,8.8,25.8,16.2,39.7,20.3,23.9,14.6,0.2,83968,8,1
"2600","Texas","Franklin",0.09,0.364,123577,85,34.9,8.3,144,100,69,69,16,257,1.05,1,9.5,26.2,NA,79.8,5.5,13.4,0.2,0.5,39830,15.4,0
"2601","Texas","Freestone",0.16,0.634,61459,89,36,6.4,149,103,71,69,16,281,1.06,1.01,10.1,28.7,13.9,69.5,17.5,11.5,0.3,0.3,41153,14.5,0
"2602","Texas","Frio",0.187,0.928,217477,85,56.2,10.3,235,118,68,120,17,314,1.11,0.99,8.2,26.5,20.1,20.2,5.1,73.9,0.6,0.1,31072,28.2,0
"2603","Texas","Gaines",0.27,0.597,96579,73,43.5,12.4,144,100,69,69,16,257,1.05,1,8.4,28.3,11.9,57.2,2.4,39.3,0.2,0.3,40489,17.2,0
"2604","Texas","Galveston",0.17,0.555,183004,105,34.6,6.1,149,103,71,69,16,281,1.06,1.01,10.1,28.4,16.7,60.3,14,21.5,2.8,0.4,57950,11.9,1
"2605","Texas","Garza",0.213,1.513,80092,85,53.6,10.8,144,100,69,69,16,257,1.05,1,9.4,27.9,16.1,53,5.3,39.9,0.1,0.2,37815,22.1,0
"2606","Texas","Gillespie",0.171,0.252,200190,87,32.4,12.5,235,118,68,120,17,314,1.11,0.99,10.2,24.4,17.4,80.5,0.6,17.9,0.2,0.3,57244,9.6,0
"2607","Texas","Glasscock",NA,NA,NA,NA,35.3,5.9,144,100,69,69,16,257,1.05,1,9.9,26.9,NA,67.3,0.7,31.8,NA,0.1,52364,9,0
"2608","Texas","Goliad",0.141,0.559,66784,85,38.1,7.5,235,118,68,120,17,314,1.11,0.99,9.8,25.9,13,58.7,5,35.5,0.2,0.2,45273,14.2,1
"2609","Texas","Gonzales",0.21,1.044,128974,83,56.6,10.6,235,118,68,120,17,314,1.11,0.99,10.1,28,18.7,46.5,7.7,44.6,0.3,0.2,34613,19.2,0
"2610","Texas","Gray",0.136,0.764,127308,85,39.1,8.5,144,100,69,69,16,257,1.05,1,10.2,28.2,15.6,70.5,6.1,20.2,0.5,1,44888,14.7,0
"2611","Texas","Grayson",0.144,0.564,187363,96,34.6,8.5,149,103,71,69,16,281,1.06,1.01,9.3,25.4,15.1,80.2,5.6,10.2,0.7,1.4,45669,12.3,1
"2612","Texas","Gregg",0.163,0.783,218647,98,42.4,7.9,144,100,69,69,16,257,1.05,1,10.2,29.1,13.2,64.1,19.9,13.4,0.9,0.4,45792,14.1,1
"2613","Texas","Grimes",0.156,0.772,83191,94,47.3,12.3,149,103,71,69,16,281,1.06,1.01,10.6,28,15.7,62.1,17.6,18.6,0.4,0.2,42415,15,0
"2614","Texas","Guadalupe",0.107,0.452,199684,91,31.7,8.2,235,118,68,120,17,314,1.11,0.99,9.1,28.6,15.1,56.2,6,34.9,1.3,0.4,61979,10.6,1
"2615","Texas","Hale",0.141,0.681,300079,83,58.1,9.7,144,100,69,69,16,257,1.05,1,9.7,27.8,15.4,39.5,5.5,53.4,0.5,0.4,35802,19.1,0
"2616","Texas","Hall",0.869,1.471,61146,80,52.9,9.9,144,100,69,69,16,257,1.05,1,11.2,26.5,13.6,56.9,8.6,33.1,0.2,0.3,29089,24.6,0
"2617","Texas","Hamilton",0.372,0.865,67716,87,30.5,12.9,149,103,71,69,16,281,1.06,1.01,10.9,26,19.5,88.2,0.6,9.8,0.2,0.5,37884,13.6,0
"2618","Texas","Hansford",0.388,0.568,88646,95,45,11.2,144,100,69,69,16,257,1.05,1,9.2,26.4,15.5,54.9,NA,43.6,0.4,0.4,45291,12,0
"2619","Texas","Hardeman",0.488,1.255,82167,74,47.1,14.5,144,100,69,69,16,257,1.05,1,10.5,27.4,14.2,74.1,5.8,17.8,0.3,0.7,34007,17.6,0
"2620","Texas","Hardin",0.213,0.479,262960,101,27.8,8.1,144,100,69,69,16,257,1.05,1,10.6,27.9,13.8,87.4,6.9,4.1,0.5,0.3,50477,13.2,1
"2621","Texas","Harris",0.188,0.51,232781,106,44,9.3,149,103,71,69,16,281,1.06,1.01,8.9,26,17.1,36,17.9,39.3,5.4,0.3,52391,15.3,1
"2622","Texas","Harrison",0.19,0.676,186819,92,41.8,8.5,144,100,69,69,16,257,1.05,1,11.7,28.9,14.7,67.1,22.2,8.8,0.5,0.3,45016,14.8,0
"2623","Texas","Hartley",0.194,0.194,7822,90,44.2,12.2,144,100,69,69,16,257,1.05,1,9.3,29,NA,70.9,8.7,19,0.3,0.4,54316,10.4,0
