"","Sale 1 Price","Sale 2 Price","Date Sale 1","Date Sale 2","City","Time Interval","Atlanta","Chicago","Dallas","Oakland"
"1642",31700,40000,40,59,2,19,0,1,0,0
"1643",76900,89000,49,59,2,10,0,1,0,0
"1644",36200,63000,27,55,2,28,0,1,0,0
"1645",92500,121800,45,62,2,17,0,1,0,0
"1646",28500,30000,38,46,2,8,0,1,0,0
"1647",167000,168120,53,54,2,1,0,1,0,0
"1648",38500,43200,14,31,2,17,0,1,0,0
"1649",29500,35500,14,35,2,21,0,1,0,0
"1650",33900,39900,4,14,2,10,0,1,0,0
"1651",69000,94000,43,64,2,21,0,1,0,0
"1652",28500,29900,37,45,2,8,0,1,0,0
"1653",64700,75000,36,41,2,5,0,1,0,0
"1654",37000,44900,46,57,2,11,0,1,0,0
"1655",18500,23700,14,35,2,21,0,1,0,0
"1656",142200,142200,56,58,2,2,0,1,0,0
"1657",77300,123200,32,55,2,23,0,1,0,0
"1658",51500,56000,12,17,2,5,0,1,0,0
"1659",88500,112900,42,62,2,20,0,1,0,0
"1660",46000,74900,28,45,2,17,0,1,0,0
"1661",56000,85000,26,57,2,31,0,1,0,0
"1662",69900,76000,44,54,2,10,0,1,0,0
"1663",37900,37900,39,44,2,5,0,1,0,0
"1664",79960,80000,45,46,2,1,0,1,0,0
"1665",45000,68000,7,17,2,10,0,1,0,0
"1666",124000,125200,41,44,2,3,0,1,0,0
"1667",53000,69400,43,58,2,15,0,1,0,0
"1668",37500,50900,43,61,2,18,0,1,0,0
"1669",87800,91500,48,56,2,8,0,1,0,0
"1670",45800,44400,43,44,2,1,0,1,0,0
"1671",46000,76000,32,59,2,27,0,1,0,0
"1672",39000,58000,34,47,2,13,0,1,0,0
"1673",26000,36700,39,65,2,26,0,1,0,0
"1674",44000,73000,19,39,2,20,0,1,0,0
"1675",25000,33000,39,62,2,23,0,1,0,0
"1676",30800,52300,20,64,2,44,0,1,0,0
"1677",122400,155000,43,55,2,12,0,1,0,0
"1678",81700,85000,40,44,2,4,0,1,0,0
"1679",33000,42500,25,38,2,13,0,1,0,0
"1680",101900,127900,51,62,2,11,0,1,0,0
"1681",275000,375000,17,50,2,33,0,1,0,0
"1682",207900,224400,57,58,2,1,0,1,0,0
"1683",60000,88920,22,52,2,30,0,1,0,0
"1684",72000,87900,53,65,2,12,0,1,0,0
"1685",56900,65500,36,53,2,17,0,1,0,0
"1686",34500,46900,10,40,2,30,0,1,0,0
"1687",119900,123500,56,61,2,5,0,1,0,0
"1688",49500,66000,39,50,2,11,0,1,0,0
"1689",71200,72000,45,53,2,8,0,1,0,0
"1690",63000,90000,23,43,2,20,0,1,0,0
"1691",59000,84000,34,57,2,23,0,1,0,0
"1692",42100,42500,40,53,2,13,0,1,0,0
"1693",31800,46500,27,39,2,12,0,1,0,0
"1694",28000,37900,42,65,2,23,0,1,0,0
"1695",81040,102500,45,53,2,8,0,1,0,0
"1696",59900,67450,51,58,2,7,0,1,0,0
"1697",53000,1e+05,27,63,2,36,0,1,0,0
"1698",90000,225000,25,60,2,35,0,1,0,0
"1699",103260,111000,52,57,2,5,0,1,0,0
"1700",40000,62000,36,39,2,3,0,1,0,0
"1701",24000,39000,34,45,2,11,0,1,0,0
"1702",19000,23400,8,35,2,27,0,1,0,0
"1703",49400,74750,41,61,2,20,0,1,0,0
"1704",43900,64000,36,41,2,5,0,1,0,0
"1705",47000,48400,59,61,2,2,0,1,0,0
"1706",93000,1e+05,44,50,2,6,0,1,0,0
"1707",77500,102290,43,64,2,21,0,1,0,0
"1708",78000,102500,40,63,2,23,0,1,0,0
"1709",61000,104000,17,57,2,40,0,1,0,0
"1710",48000,48000,53,54,2,1,0,1,0,0
"1711",92500,125000,38,59,2,21,0,1,0,0
"1712",80900,92000,46,58,2,12,0,1,0,0
"1713",113000,125000,61,66,2,5,0,1,0,0
"1714",47000,75000,27,61,2,34,0,1,0,0
"1715",14800,22000,33,52,2,19,0,1,0,0
"1716",35000,68500,35,60,2,25,0,1,0,0
"1717",119500,193000,32,55,2,23,0,1,0,0
"1718",27800,33900,13,31,2,18,0,1,0,0
"1719",27100,38000,4,35,2,31,0,1,0,0
"1720",46400,48000,40,46,2,6,0,1,0,0
"1721",30000,54500,33,57,2,24,0,1,0,0
"1722",68700,105000,32,58,2,26,0,1,0,0
"1723",57530,79500,46,61,2,15,0,1,0,0
"1724",25500,25500,46,47,2,1,0,1,0,0
"1725",52900,66500,41,56,2,15,0,1,0,0
"1726",46900,56950,41,53,2,12,0,1,0,0
"1727",19000,24600,6,32,2,26,0,1,0,0
"1728",54000,58900,49,54,2,5,0,1,0,0
"1729",15000,10650,28,30,2,2,0,1,0,0
"1730",57000,40000,58,63,2,5,0,1,0,0
"1731",25000,43000,8,27,2,19,0,1,0,0
"1732",56400,69000,38,43,2,5,0,1,0,0
"1733",114160,139900,49,62,2,13,0,1,0,0
"1734",26900,28900,44,47,2,3,0,1,0,0
"1735",23000,28500,9,30,2,21,0,1,0,0
"1736",125000,205000,23,41,2,18,0,1,0,0
"1737",20500,26000,10,35,2,25,0,1,0,0
"1738",34000,38900,39,56,2,17,0,1,0,0
"1739",18300,40150,11,62,2,51,0,1,0,0
"1740",21800,24100,11,30,2,19,0,1,0,0
"1741",94750,112500,40,55,2,15,0,1,0,0
"1742",92900,120000,33,38,2,5,0,1,0,0
"1743",82000,140500,35,62,2,27,0,1,0,0
"1744",49800,54900,41,60,2,19,0,1,0,0
"1745",72190,76470,56,57,2,1,0,1,0,0
"1746",55700,95000,32,48,2,16,0,1,0,0
"1747",27700,33000,6,28,2,22,0,1,0,0
"1748",1e+05,130000,46,63,2,17,0,1,0,0
"1749",42700,49500,14,22,2,8,0,1,0,0
"1750",38700,40000,39,40,2,1,0,1,0,0
"1751",92600,142500,30,61,2,31,0,1,0,0
"1752",132500,177000,32,42,2,10,0,1,0,0
"1753",40500,95000,16,63,2,47,0,1,0,0
"1754",51900,79000,38,62,2,24,0,1,0,0
"1755",38500,60000,21,56,2,35,0,1,0,0
"1756",34500,52600,36,60,2,24,0,1,0,0
"1757",36000,50900,32,44,2,12,0,1,0,0
"1758",33500,39700,12,17,2,5,0,1,0,0
"1759",23200,34500,13,37,2,24,0,1,0,0
"1760",15000,21500,6,38,2,32,0,1,0,0
"1761",23600,30500,41,53,2,12,0,1,0,0
"1762",102500,105000,45,57,2,12,0,1,0,0
"1763",71100,80000,58,64,2,6,0,1,0,0
"1764",29100,33900,42,58,2,16,0,1,0,0
"1765",92500,102000,46,59,2,13,0,1,0,0
"1766",59700,64900,51,61,2,10,0,1,0,0
"1767",72900,118500,32,66,2,34,0,1,0,0
"1768",16000,13000,39,61,2,22,0,1,0,0
"1769",65900,78200,40,56,2,16,0,1,0,0
"1770",63000,81000,34,39,2,5,0,1,0,0
"1771",46400,47800,42,43,2,1,0,1,0,0
"1772",21500,27600,12,31,2,19,0,1,0,0
"1773",62500,110000,43,58,2,15,0,1,0,0
"1774",16500,24100,6,38,2,32,0,1,0,0
"1775",63100,84000,28,40,2,12,0,1,0,0
"1776",88000,1e+05,38,56,2,18,0,1,0,0
"1777",35500,40500,9,14,2,5,0,1,0,0
"1778",63000,76000,50,63,2,13,0,1,0,0
"1779",37000,47500,4,14,2,10,0,1,0,0
"1780",12500,30000,36,43,2,7,0,1,0,0
"1781",53500,54300,23,31,2,8,0,1,0,0
"1782",60000,90500,27,46,2,19,0,1,0,0
"1783",46000,59900,39,62,2,23,0,1,0,0
"1784",77900,72000,49,54,2,5,0,1,0,0
"1785",45000,72000,31,54,2,23,0,1,0,0
"1786",16500,27500,23,39,2,16,0,1,0,0
"1787",23600,29000,25,36,2,11,0,1,0,0
"1788",39600,44900,46,58,2,12,0,1,0,0
"1789",49100,52200,43,44,2,1,0,1,0,0
"1790",78500,97000,22,38,2,16,0,1,0,0
"1791",38300,44500,12,16,2,4,0,1,0,0
"1792",69900,112000,31,57,2,26,0,1,0,0
"1793",125000,129500,55,58,2,3,0,1,0,0
"1794",94900,107000,48,57,2,9,0,1,0,0
"1795",30000,45500,40,62,2,22,0,1,0,0
"1796",52810,58000,56,63,2,7,0,1,0,0
"1797",59000,78000,28,39,2,11,0,1,0,0
"1798",87000,123000,41,64,2,23,0,1,0,0
"1799",25500,27900,38,51,2,13,0,1,0,0
"1800",13000,17500,5,31,2,26,0,1,0,0
"1801",123360,133000,62,63,2,1,0,1,0,0
"1802",51400,70900,43,66,2,23,0,1,0,0
"1803",22500,25000,28,31,2,3,0,1,0,0
"1804",31200,49000,12,40,2,28,0,1,0,0
"1805",16800,25000,6,33,2,27,0,1,0,0
"1806",79900,93500,42,50,2,8,0,1,0,0
"1807",79000,118000,38,64,2,26,0,1,0,0
"1808",147000,170000,38,51,2,13,0,1,0,0
"1809",33600,70000,31,55,2,24,0,1,0,0
"1810",51500,64080,48,56,2,8,0,1,0,0
"1811",149900,180000,47,63,2,16,0,1,0,0
"1812",15900,40000,11,37,2,26,0,1,0,0
"1813",17500,17800,9,26,2,17,0,1,0,0
"1814",41100,71000,33,63,2,30,0,1,0,0
"1815",24600,25600,41,51,2,10,0,1,0,0
"1816",75600,93000,32,37,2,5,0,1,0,0
"1817",32000,43500,16,39,2,23,0,1,0,0
"1818",42900,52000,41,58,2,17,0,1,0,0
"1819",57000,64370,50,57,2,7,0,1,0,0
"1820",41000,44500,22,29,2,7,0,1,0,0
"1821",58300,70900,49,54,2,5,0,1,0,0
"1822",23500,45000,9,56,2,47,0,1,0,0
"1823",3650,3650,33,34,2,1,0,1,0,0
"1824",47600,51000,42,53,2,11,0,1,0,0
"1825",119250,166200,56,61,2,5,0,1,0,0
"1826",41500,46000,18,34,2,16,0,1,0,0
"1827",26000,36500,32,36,2,4,0,1,0,0
"1828",45000,49950,48,57,2,9,0,1,0,0
"1829",56500,77500,33,43,2,10,0,1,0,0
"1830",42500,46500,31,38,2,7,0,1,0,0
"1831",58700,70500,43,57,2,14,0,1,0,0
"1832",127500,127700,49,51,2,2,0,1,0,0
"1833",126900,139000,44,55,2,11,0,1,0,0
"1834",56470,58470,48,49,2,1,0,1,0,0
"1835",57200,62000,30,35,2,5,0,1,0,0
"1836",43500,44900,61,62,2,1,0,1,0,0
"1837",28500,37000,5,27,2,22,0,1,0,0
"1838",65000,112000,37,53,2,16,0,1,0,0
"1839",39000,62000,28,43,2,15,0,1,0,0
"1840",21200,34000,9,33,2,24,0,1,0,0
"1841",73500,133000,34,62,2,28,0,1,0,0
"1842",47400,56500,23,39,2,16,0,1,0,0
"1843",37500,55100,19,47,2,28,0,1,0,0
"1844",190600,210000,44,55,2,11,0,1,0,0
"1845",66500,70500,11,14,2,3,0,1,0,0
"1846",33200,43100,12,18,2,6,0,1,0,0
"1847",92900,109000,49,63,2,14,0,1,0,0
"1848",39020,48500,44,51,2,7,0,1,0,0
"1849",60000,71100,39,48,2,9,0,1,0,0
"1850",93000,127000,39,56,2,17,0,1,0,0
"1851",30700,38700,10,32,2,22,0,1,0,0
"1852",60000,94000,43,66,2,23,0,1,0,0
"1853",24700,35000,6,29,2,23,0,1,0,0
"1854",54500,78000,38,53,2,15,0,1,0,0
"1855",40000,45000,16,34,2,18,0,1,0,0
"1856",26300,30400,18,26,2,8,0,1,0,0
"1857",45700,53000,12,31,2,19,0,1,0,0
"1858",42200,75000,36,62,2,26,0,1,0,0
"1859",15100,23100,35,47,2,12,0,1,0,0
"1860",89900,155000,27,58,2,31,0,1,0,0
"1861",30500,62000,10,62,2,52,0,1,0,0
"1862",53500,76900,38,58,2,20,0,1,0,0
"1863",15200,24500,40,54,2,14,0,1,0,0
"1864",15700,22000,4,37,2,33,0,1,0,0
"1865",62900,72500,43,65,2,22,0,1,0,0
"1866",21500,42000,12,43,2,31,0,1,0,0
"1867",49000,69900,38,63,2,25,0,1,0,0
"1868",12000,20200,24,40,2,16,0,1,0,0
"1869",60900,74000,26,39,2,13,0,1,0,0
"1870",49900,51000,31,33,2,2,0,1,0,0
"1871",36800,45500,20,33,2,13,0,1,0,0
"1872",51100,49550,49,50,2,1,0,1,0,0
"1873",38500,50000,48,61,2,13,0,1,0,0
"1874",126900,140000,43,51,2,8,0,1,0,0
"1875",67110,102500,39,63,2,24,0,1,0,0
"1876",109000,117000,38,50,2,12,0,1,0,0
"1877",73000,81900,51,58,2,7,0,1,0,0
"1878",83470,99900,45,61,2,16,0,1,0,0
"1879",12500,16900,9,40,2,31,0,1,0,0
"1880",66500,72200,57,63,2,6,0,1,0,0
"1881",106000,163000,33,57,2,24,0,1,0,0
"1882",74000,77540,38,45,2,7,0,1,0,0
"1883",88450,90650,59,60,2,1,0,1,0,0
"1884",50600,72000,38,66,2,28,0,1,0,0
"1885",45500,57500,39,59,2,20,0,1,0,0
"1886",70900,78000,48,54,2,6,0,1,0,0
"1887",107700,165000,32,43,2,11,0,1,0,0
"1888",116000,130000,45,55,2,10,0,1,0,0
"1889",43300,49500,48,57,2,9,0,1,0,0
"1890",32500,75000,8,55,2,47,0,1,0,0
"1891",18900,36300,6,39,2,33,0,1,0,0
"1892",75000,98500,55,63,2,8,0,1,0,0
"1893",61000,102000,31,56,2,25,0,1,0,0
"1894",54500,52820,54,56,2,2,0,1,0,0
"1895",149800,149500,62,63,2,1,0,1,0,0
"1896",41500,57500,7,30,2,23,0,1,0,0
"1897",28500,31000,1,11,2,10,0,1,0,0
"1898",22800,39950,14,53,2,39,0,1,0,0
"1899",17900,30000,7,41,2,34,0,1,0,0
"1900",31800,38400,14,30,2,16,0,1,0,0
"1901",54900,54500,48,51,2,3,0,1,0,0
"1902",30600,50000,39,53,2,14,0,1,0,0
"1903",43000,85000,8,57,2,49,0,1,0,0
"1904",37600,83500,13,63,2,50,0,1,0,0
"1905",137000,137000,39,40,2,1,0,1,0,0
"1906",155000,190000,56,65,2,9,0,1,0,0
"1907",69900,127000,37,62,2,25,0,1,0,0
"1908",33900,46800,14,39,2,25,0,1,0,0
"1909",59100,109000,12,41,2,29,0,1,0,0
"1910",58550,69900,53,63,2,10,0,1,0,0
"1911",51600,59400,11,17,2,6,0,1,0,0
"1912",20000,27300,12,40,2,28,0,1,0,0
"1913",35000,40000,18,27,2,9,0,1,0,0
"1914",60000,77900,30,40,2,10,0,1,0,0
"1915",85000,103000,40,55,2,15,0,1,0,0
"1916",49500,78500,37,63,2,26,0,1,0,0
"1917",28500,38000,33,44,2,11,0,1,0,0
"1918",48500,54000,14,33,2,19,0,1,0,0
"1919",52500,56500,49,50,2,1,0,1,0,0
"1920",35000,38900,45,54,2,9,0,1,0,0
"1921",44900,54500,43,59,2,16,0,1,0,0
"1922",70000,72900,29,37,2,8,0,1,0,0
"1923",65900,75000,41,55,2,14,0,1,0,0
"1924",31500,41700,34,39,2,5,0,1,0,0
"1925",95000,145000,54,65,2,11,0,1,0,0
"1926",63600,66150,59,60,2,1,0,1,0,0
"1927",19300,51000,1,55,2,54,0,1,0,0
"1928",52900,57500,38,46,2,8,0,1,0,0
"1929",38900,46000,11,18,2,7,0,1,0,0
"1930",3600,3650,17,57,2,40,0,1,0,0
"1931",43600,52500,36,41,2,5,0,1,0,0
"1932",28800,40800,6,28,2,22,0,1,0,0
"1933",27500,35000,38,62,2,24,0,1,0,0
"1934",43900,47000,22,38,2,16,0,1,0,0
"1935",19000,58900,7,49,2,42,0,1,0,0
"1936",32000,40000,44,58,2,14,0,1,0,0
"1937",58000,67500,38,43,2,5,0,1,0,0
"1938",23000,30500,13,34,2,21,0,1,0,0
"1939",37500,51500,11,22,2,11,0,1,0,0
"1940",89900,106000,43,63,2,20,0,1,0,0
"1941",18400,23600,6,35,2,29,0,1,0,0
"1942",90000,119500,46,63,2,17,0,1,0,0
"1943",75500,104900,38,56,2,18,0,1,0,0
"1944",41700,57500,31,43,2,12,0,1,0,0
"1945",37300,41900,14,31,2,17,0,1,0,0
"1946",27500,29000,26,33,2,7,0,1,0,0
"1947",64500,89900,39,52,2,13,0,1,0,0
"1948",35000,79900,16,63,2,47,0,1,0,0
"1949",90100,99000,58,65,2,7,0,1,0,0
"1950",21400,35900,41,64,2,23,0,1,0,0
"1951",49500,69900,22,56,2,34,0,1,0,0
"1952",77900,87400,48,66,2,18,0,1,0,0
"1953",66900,98000,38,61,2,23,0,1,0,0
"1954",61700,78000,53,62,2,9,0,1,0,0
"1955",74900,85000,57,62,2,5,0,1,0,0
"1956",85000,1e+05,45,57,2,12,0,1,0,0
"1957",75900,82000,52,58,2,6,0,1,0,0
"1958",35900,45000,46,60,2,14,0,1,0,0
"1959",86200,103500,50,59,2,9,0,1,0,0
"1960",135000,176000,41,60,2,19,0,1,0,0
"1961",25500,27500,42,52,2,10,0,1,0,0
"1962",52200,65700,39,57,2,18,0,1,0,0
"1963",133000,143500,55,60,2,5,0,1,0,0
"1964",85900,105000,55,65,2,10,0,1,0,0
"1965",40900,48050,43,55,2,12,0,1,0,0
"1966",58000,71000,31,42,2,11,0,1,0,0
"1967",88000,110000,56,65,2,9,0,1,0,0
"1968",41500,56000,11,30,2,19,0,1,0,0
"1969",42100,48000,36,38,2,2,0,1,0,0
"1970",58300,59180,46,47,2,1,0,1,0,0
"1971",28500,32900,46,59,2,13,0,1,0,0
"1972",49400,57400,36,38,2,2,0,1,0,0
"1973",35600,49000,38,58,2,20,0,1,0,0
"1974",37450,44500,52,54,2,2,0,1,0,0
"1975",31500,38700,10,34,2,24,0,1,0,0
"1976",83500,88000,47,53,2,6,0,1,0,0
"1977",31000,38200,18,34,2,16,0,1,0,0
"1978",18500,30000,27,41,2,14,0,1,0,0
"1979",50680,50700,60,61,2,1,0,1,0,0
"1980",148000,223500,40,50,2,10,0,1,0,0
"1981",28500,35800,51,59,2,8,0,1,0,0
"1982",22700,33000,12,33,2,21,0,1,0,0
"1983",21500,24600,58,63,2,5,0,1,0,0
"1984",62000,73300,43,57,2,14,0,1,0,0
"1985",56000,79500,29,46,2,17,0,1,0,0
"1986",123480,123480,62,64,2,2,0,1,0,0
"1987",23100,25600,22,36,2,14,0,1,0,0
"1988",35500,47500,39,65,2,26,0,1,0,0
"1989",73900,75100,54,55,2,1,0,1,0,0
"1990",15000,21900,34,48,2,14,0,1,0,0
"1991",1e+05,137500,38,49,2,11,0,1,0,0
"1992",41900,64000,39,62,2,23,0,1,0,0
"1993",4650,4650,30,31,2,1,0,1,0,0
"1994",36000,43500,12,28,2,16,0,1,0,0
"1995",21000,27500,16,34,2,18,0,1,0,0
"1996",19800,28000,6,38,2,32,0,1,0,0
"1997",77250,82900,58,60,2,2,0,1,0,0
"1998",26000,38920,16,42,2,26,0,1,0,0
"1999",58000,75900,38,63,2,25,0,1,0,0
"2000",21000,57500,8,59,2,51,0,1,0,0
"2001",46000,84500,32,51,3,19,0,0,1,0
"2002",61500,71500,42,59,3,17,0,0,1,0
"2003",33500,68500,32,54,3,22,0,0,1,0
"2004",44500,58000,29,36,3,7,0,0,1,0
"2005",14800,47950,14,49,3,35,0,0,1,0
"2006",25100,65000,32,59,3,27,0,0,1,0
"2007",11500,33500,15,60,3,45,0,0,1,0
"2008",157000,174000,47,63,3,16,0,0,1,0
"2009",17500,19400,8,19,3,11,0,0,1,0
"2010",170000,184000,60,64,3,4,0,0,1,0
"2011",16800,31800,14,39,3,25,0,0,1,0
"2012",14900,39000,34,57,3,23,0,0,1,0
"2013",18300,15500,37,38,3,1,0,0,1,0
"2014",37500,41500,19,28,3,9,0,0,1,0
"2015",78000,83000,61,62,3,1,0,0,1,0
"2016",38800,50800,33,39,3,6,0,0,1,0
"2017",165000,287000,54,64,3,10,0,0,1,0
"2018",66000,155000,43,65,3,22,0,0,1,0
"2019",28500,36550,42,54,3,12,0,0,1,0
"2020",61900,62000,45,57,3,12,0,0,1,0
"2021",27200,28900,28,30,3,2,0,0,1,0
"2022",56700,127500,30,49,3,19,0,0,1,0
"2023",48900,67900,41,62,3,21,0,0,1,0
"2024",82500,155000,10,28,3,18,0,0,1,0
"2025",15700,21200,7,31,3,24,0,0,1,0
"2026",35000,78500,14,38,3,24,0,0,1,0
"2027",21800,46900,17,44,3,27,0,0,1,0
"2028",185000,187000,63,64,3,1,0,0,1,0
"2029",84050,90500,47,64,3,17,0,0,1,0
"2030",63250,109950,54,61,3,7,0,0,1,0
"2031",40000,94000,38,65,3,27,0,0,1,0
"2032",13800,19000,8,38,3,30,0,0,1,0
"2033",39850,45600,54,57,3,3,0,0,1,0
"2034",32500,53000,49,60,3,11,0,0,1,0
"2035",19500,25300,11,28,3,17,0,0,1,0
"2036",47000,31900,56,57,3,1,0,0,1,0
"2037",23600,51800,7,40,3,33,0,0,1,0
"2038",72200,99500,38,53,3,15,0,0,1,0
"2039",82950,83500,43,45,3,2,0,0,1,0
"2040",55950,58700,53,54,3,1,0,0,1,0
"2041",65500,66210,41,43,3,2,0,0,1,0
"2042",10600,13300,9,32,3,23,0,0,1,0
"2043",23000,58000,18,60,3,42,0,0,1,0
"2044",20500,20900,12,19,3,7,0,0,1,0
"2045",61800,68290,37,43,3,6,0,0,1,0
"2046",23000,33500,30,36,3,6,0,0,1,0
"2047",107200,120000,47,60,3,13,0,0,1,0
"2048",25000,71500,26,58,3,32,0,0,1,0
"2049",59750,69500,52,54,3,2,0,0,1,0
"2050",37500,78000,31,54,3,23,0,0,1,0
"2051",16000,34830,15,43,3,28,0,0,1,0
"2052",24900,28200,6,15,3,9,0,0,1,0
"2053",33600,49900,33,39,3,6,0,0,1,0
"2054",35000,59900,26,40,3,14,0,0,1,0
"2055",46500,47600,33,34,3,1,0,0,1,0
"2056",70000,73500,58,59,3,1,0,0,1,0
"2057",21000,35350,22,55,3,33,0,0,1,0
"2058",20100,34500,33,46,3,13,0,0,1,0
"2059",36500,48810,36,44,3,8,0,0,1,0
"2060",43500,55000,14,18,3,4,0,0,1,0
"2061",31560,48000,41,55,3,14,0,0,1,0
"2062",24900,38440,36,60,3,24,0,0,1,0
"2063",184500,148500,60,61,3,1,0,0,1,0
"2064",43300,80000,29,51,3,22,0,0,1,0
"2065",61950,71950,44,50,3,6,0,0,1,0
"2066",43000,89500,23,39,3,16,0,0,1,0
"2067",83000,98160,54,61,3,7,0,0,1,0
"2068",48500,116000,18,38,3,20,0,0,1,0
"2069",58500,72500,42,58,3,16,0,0,1,0
"2070",27500,67300,23,41,3,18,0,0,1,0
"2071",42800,68000,37,60,3,23,0,0,1,0
"2072",29000,47500,36,58,3,22,0,0,1,0
"2073",14300,18700,17,31,3,14,0,0,1,0
"2074",40700,40900,19,21,3,2,0,0,1,0
"2075",29500,57500,37,60,3,23,0,0,1,0
"2076",33600,57600,33,47,3,14,0,0,1,0
"2077",37000,47000,58,63,3,5,0,0,1,0
"2078",27000,69500,29,58,3,29,0,0,1,0
"2079",64500,89000,38,49,3,11,0,0,1,0
"2080",20000,26300,1,27,3,26,0,0,1,0
"2081",89950,89950,59,60,3,1,0,0,1,0
"2082",18500,40000,36,58,3,22,0,0,1,0
"2083",16100,26500,39,55,3,16,0,0,1,0
"2084",130950,134500,50,53,3,3,0,0,1,0
"2085",111000,141000,43,54,3,11,0,0,1,0
"2086",54900,108000,29,63,3,34,0,0,1,0
"2087",28000,54000,30,34,3,4,0,0,1,0
"2088",35300,45000,1,11,3,10,0,0,1,0
"2089",70500,129500,31,61,3,30,0,0,1,0
"2090",118000,120000,54,62,3,8,0,0,1,0
"2091",84950,86950,45,47,3,2,0,0,1,0
"2092",28200,40700,31,38,3,7,0,0,1,0
"2093",11900,21500,18,40,3,22,0,0,1,0
"2094",46500,116500,23,58,3,35,0,0,1,0
"2095",48000,68000,10,18,3,8,0,0,1,0
"2096",65100,82950,38,55,3,17,0,0,1,0
"2097",68500,80000,39,53,3,14,0,0,1,0
"2098",16200,35200,34,52,3,18,0,0,1,0
"2099",13200,14700,2,9,3,7,0,0,1,0
"2100",64900,75500,48,55,3,7,0,0,1,0
"2101",24900,54450,26,44,3,18,0,0,1,0
"2102",72450,89950,46,63,3,17,0,0,1,0
"2103",5e+05,525000,56,57,3,1,0,0,1,0
"2104",70950,104900,41,59,3,18,0,0,1,0
"2105",69000,81900,46,54,3,8,0,0,1,0
"2106",75900,133000,34,57,3,23,0,0,1,0
"2107",17000,45000,12,56,3,44,0,0,1,0
"2108",156900,173000,55,64,3,9,0,0,1,0
"2109",32500,36500,13,29,3,16,0,0,1,0
"2110",122950,123900,47,53,3,6,0,0,1,0
"2111",18500,42000,14,49,3,35,0,0,1,0
"2112",32800,50000,34,44,3,10,0,0,1,0
"2113",70700,74100,47,57,3,10,0,0,1,0
"2114",62000,103000,38,64,3,26,0,0,1,0
"2115",61000,65200,10,13,3,3,0,0,1,0
"2116",12500,12100,8,25,3,17,0,0,1,0
"2117",14900,30500,29,43,3,14,0,0,1,0
"2118",56100,118500,34,59,3,25,0,0,1,0
"2119",28500,45970,35,54,3,19,0,0,1,0
"2120",37100,57320,34,47,3,13,0,0,1,0
"2121",51200,87000,33,59,3,26,0,0,1,0
"2122",21000,44000,9,45,3,36,0,0,1,0
"2123",33900,72000,33,62,3,29,0,0,1,0
"2124",21400,26500,18,28,3,10,0,0,1,0
"2125",55000,55000,61,62,3,1,0,0,1,0
"2126",33400,58850,26,45,3,19,0,0,1,0
"2127",27000,42000,28,38,3,10,0,0,1,0
"2128",62300,95000,40,63,3,23,0,0,1,0
"2129",81850,87500,45,56,3,11,0,0,1,0
"2130",77300,85000,41,64,3,23,0,0,1,0
"2131",115000,118000,55,61,3,6,0,0,1,0
"2132",104200,104250,47,49,3,2,0,0,1,0
"2133",62000,92000,38,60,3,22,0,0,1,0
"2134",55000,53200,4,21,3,17,0,0,1,0
"2135",83750,87910,51,53,3,2,0,0,1,0
"2136",31500,58000,27,39,3,12,0,0,1,0
"2137",56000,61500,26,31,3,5,0,0,1,0
"2138",165000,2e+05,41,55,3,14,0,0,1,0
"2139",41000,66000,39,61,3,22,0,0,1,0
"2140",134900,185000,38,66,3,28,0,0,1,0
"2141",46900,79900,26,45,3,19,0,0,1,0
"2142",91300,103500,53,57,3,4,0,0,1,0
"2143",46870,47000,65,66,3,1,0,0,1,0
"2144",20200,23600,32,36,3,4,0,0,1,0
"2145",66000,86000,46,61,3,15,0,0,1,0
"2146",14300,20100,9,35,3,26,0,0,1,0
"2147",52720,53000,58,59,3,1,0,0,1,0
"2148",78000,79350,61,62,3,1,0,0,1,0
"2149",32900,65000,33,61,3,28,0,0,1,0
"2150",20200,68750,10,53,3,43,0,0,1,0
"2151",62440,75000,42,49,3,7,0,0,1,0
"2152",72350,87000,46,58,3,12,0,0,1,0
"2153",81500,116000,49,61,3,12,0,0,1,0
"2154",69900,79900,52,60,3,8,0,0,1,0
"2155",129850,132500,59,62,3,3,0,0,1,0
"2156",42500,48000,37,43,3,6,0,0,1,0
"2157",23300,41000,22,39,3,17,0,0,1,0
"2158",18500,31500,34,47,3,13,0,0,1,0
"2159",22300,28850,37,42,3,5,0,0,1,0
"2160",73240,79290,52,53,3,1,0,0,1,0
"2161",18000,26700,12,30,3,18,0,0,1,0
"2162",60000,83750,56,63,3,7,0,0,1,0
"2163",24500,54400,22,46,3,24,0,0,1,0
"2164",34800,61500,36,47,3,11,0,0,1,0
"2165",252000,257000,63,64,3,1,0,0,1,0
"2166",47800,50900,33,34,3,1,0,0,1,0
"2167",39500,47880,46,59,3,13,0,0,1,0
"2168",25100,33400,12,31,3,19,0,0,1,0
"2169",155000,180000,43,46,3,3,0,0,1,0
"2170",67450,79950,46,55,3,9,0,0,1,0
"2171",19500,32500,29,39,3,10,0,0,1,0
"2172",22600,30700,15,30,3,15,0,0,1,0
"2173",82000,87500,49,65,3,16,0,0,1,0
"2174",20300,58000,7,50,3,43,0,0,1,0
"2175",34000,34500,57,58,3,1,0,0,1,0
"2176",65000,76900,31,34,3,3,0,0,1,0
