Sale 1 Price;Sale 2 Price;Date Sale 1;Date Sale 2;City;Time Interval;Atlanta;Chicago;Dallas;Oakland
28500;31000;1;11;2;10;0;1;0;0
22800;39950;14;53;2;39;0;1;0;0
17900;30000;7;41;2;34;0;1;0;0
31800;38400;14;30;2;16;0;1;0;0
54900;54500;48;51;2;3;0;1;0;0
30600;50000;39;53;2;14;0;1;0;0
43000;85000;8;57;2;49;0;1;0;0
37600;83500;13;63;2;50;0;1;0;0
137000;137000;39;40;2;1;0;1;0;0
155000;190000;56;65;2;9;0;1;0;0
69900;127000;37;62;2;25;0;1;0;0
33900;46800;14;39;2;25;0;1;0;0
59100;109000;12;41;2;29;0;1;0;0
58550;69900;53;63;2;10;0;1;0;0
51600;59400;11;17;2;6;0;1;0;0
20000;27300;12;40;2;28;0;1;0;0
35000;40000;18;27;2;9;0;1;0;0
60000;77900;30;40;2;10;0;1;0;0
85000;103000;40;55;2;15;0;1;0;0
49500;78500;37;63;2;26;0;1;0;0
28500;38000;33;44;2;11;0;1;0;0
48500;54000;14;33;2;19;0;1;0;0
52500;56500;49;50;2;1;0;1;0;0
35000;38900;45;54;2;9;0;1;0;0
44900;54500;43;59;2;16;0;1;0;0
70000;72900;29;37;2;8;0;1;0;0
65900;75000;41;55;2;14;0;1;0;0
31500;41700;34;39;2;5;0;1;0;0
95000;145000;54;65;2;11;0;1;0;0
63600;66150;59;60;2;1;0;1;0;0
19300;51000;1;55;2;54;0;1;0;0
52900;57500;38;46;2;8;0;1;0;0
38900;46000;11;18;2;7;0;1;0;0
3600;3650;17;57;2;40;0;1;0;0
43600;52500;36;41;2;5;0;1;0;0
28800;40800;6;28;2;22;0;1;0;0
27500;35000;38;62;2;24;0;1;0;0
43900;47000;22;38;2;16;0;1;0;0
19000;58900;7;49;2;42;0;1;0;0
32000;40000;44;58;2;14;0;1;0;0
58000;67500;38;43;2;5;0;1;0;0
23000;30500;13;34;2;21;0;1;0;0
37500;51500;11;22;2;11;0;1;0;0
89900;106000;43;63;2;20;0;1;0;0
18400;23600;6;35;2;29;0;1;0;0
90000;119500;46;63;2;17;0;1;0;0
75500;104900;38;56;2;18;0;1;0;0
41700;57500;31;43;2;12;0;1;0;0
37300;41900;14;31;2;17;0;1;0;0
27500;29000;26;33;2;7;0;1;0;0
64500;89900;39;52;2;13;0;1;0;0
35000;79900;16;63;2;47;0;1;0;0
90100;99000;58;65;2;7;0;1;0;0
21400;35900;41;64;2;23;0;1;0;0
49500;69900;22;56;2;34;0;1;0;0
77900;87400;48;66;2;18;0;1;0;0
66900;98000;38;61;2;23;0;1;0;0
61700;78000;53;62;2;9;0;1;0;0
74900;85000;57;62;2;5;0;1;0;0
85000;100000;45;57;2;12;0;1;0;0
75900;82000;52;58;2;6;0;1;0;0
35900;45000;46;60;2;14;0;1;0;0
86200;103500;50;59;2;9;0;1;0;0
135000;176000;41;60;2;19;0;1;0;0
25500;27500;42;52;2;10;0;1;0;0
52200;65700;39;57;2;18;0;1;0;0
133000;143500;55;60;2;5;0;1;0;0
85900;105000;55;65;2;10;0;1;0;0
40900;48050;43;55;2;12;0;1;0;0
58000;71000;31;42;2;11;0;1;0;0
88000;110000;56;65;2;9;0;1;0;0
41500;56000;11;30;2;19;0;1;0;0
42100;48000;36;38;2;2;0;1;0;0
58300;59180;46;47;2;1;0;1;0;0
28500;32900;46;59;2;13;0;1;0;0
49400;57400;36;38;2;2;0;1;0;0
35600;49000;38;58;2;20;0;1;0;0
37450;44500;52;54;2;2;0;1;0;0
31500;38700;10;34;2;24;0;1;0;0
83500;88000;47;53;2;6;0;1;0;0
31000;38200;18;34;2;16;0;1;0;0
18500;30000;27;41;2;14;0;1;0;0
50680;50700;60;61;2;1;0;1;0;0
148000;223500;40;50;2;10;0;1;0;0
28500;35800;51;59;2;8;0;1;0;0
22700;33000;12;33;2;21;0;1;0;0
21500;24600;58;63;2;5;0;1;0;0
62000;73300;43;57;2;14;0;1;0;0
56000;79500;29;46;2;17;0;1;0;0
123480;123480;62;64;2;2;0;1;0;0
23100;25600;22;36;2;14;0;1;0;0
35500;47500;39;65;2;26;0;1;0;0
73900;75100;54;55;2;1;0;1;0;0
15000;21900;34;48;2;14;0;1;0;0
100000;137500;38;49;2;11;0;1;0;0
41900;64000;39;62;2;23;0;1;0;0
4650;4650;30;31;2;1;0;1;0;0
36000;43500;12;28;2;16;0;1;0;0
21000;27500;16;34;2;18;0;1;0;0
19800;28000;6;38;2;32;0;1;0;0
77250;82900;58;60;2;2;0;1;0;0
26000;38920;16;42;2;26;0;1;0;0
58000;75900;38;63;2;25;0;1;0;0
21000;57500;8;59;2;51;0;1;0;0
46000;84500;32;51;3;19;0;0;1;0
61500;71500;42;59;3;17;0;0;1;0
33500;68500;32;54;3;22;0;0;1;0
44500;58000;29;36;3;7;0;0;1;0
14800;47950;14;49;3;35;0;0;1;0
25100;65000;32;59;3;27;0;0;1;0
11500;33500;15;60;3;45;0;0;1;0
157000;174000;47;63;3;16;0;0;1;0
17500;19400;8;19;3;11;0;0;1;0
170000;184000;60;64;3;4;0;0;1;0
16800;31800;14;39;3;25;0;0;1;0
14900;39000;34;57;3;23;0;0;1;0
18300;15500;37;38;3;1;0;0;1;0
37500;41500;19;28;3;9;0;0;1;0
78000;83000;61;62;3;1;0;0;1;0
38800;50800;33;39;3;6;0;0;1;0
165000;287000;54;64;3;10;0;0;1;0
66000;155000;43;65;3;22;0;0;1;0
28500;36550;42;54;3;12;0;0;1;0
61900;62000;45;57;3;12;0;0;1;0
27200;28900;28;30;3;2;0;0;1;0
56700;127500;30;49;3;19;0;0;1;0
48900;67900;41;62;3;21;0;0;1;0
82500;155000;10;28;3;18;0;0;1;0
15700;21200;7;31;3;24;0;0;1;0
35000;78500;14;38;3;24;0;0;1;0
21800;46900;17;44;3;27;0;0;1;0
185000;187000;63;64;3;1;0;0;1;0
84050;90500;47;64;3;17;0;0;1;0
63250;109950;54;61;3;7;0;0;1;0
40000;94000;38;65;3;27;0;0;1;0
13800;19000;8;38;3;30;0;0;1;0
39850;45600;54;57;3;3;0;0;1;0
32500;53000;49;60;3;11;0;0;1;0
19500;25300;11;28;3;17;0;0;1;0
47000;31900;56;57;3;1;0;0;1;0
23600;51800;7;40;3;33;0;0;1;0
72200;99500;38;53;3;15;0;0;1;0
82950;83500;43;45;3;2;0;0;1;0
55950;58700;53;54;3;1;0;0;1;0
65500;66210;41;43;3;2;0;0;1;0
10600;13300;9;32;3;23;0;0;1;0
23000;58000;18;60;3;42;0;0;1;0
20500;20900;12;19;3;7;0;0;1;0
61800;68290;37;43;3;6;0;0;1;0
23000;33500;30;36;3;6;0;0;1;0
107200;120000;47;60;3;13;0;0;1;0
25000;71500;26;58;3;32;0;0;1;0
59750;69500;52;54;3;2;0;0;1;0
37500;78000;31;54;3;23;0;0;1;0
16000;34830;15;43;3;28;0;0;1;0
24900;28200;6;15;3;9;0;0;1;0
33600;49900;33;39;3;6;0;0;1;0
35000;59900;26;40;3;14;0;0;1;0
46500;47600;33;34;3;1;0;0;1;0
70000;73500;58;59;3;1;0;0;1;0
21000;35350;22;55;3;33;0;0;1;0
20100;34500;33;46;3;13;0;0;1;0
36500;48810;36;44;3;8;0;0;1;0
43500;55000;14;18;3;4;0;0;1;0
31560;48000;41;55;3;14;0;0;1;0
24900;38440;36;60;3;24;0;0;1;0
184500;148500;60;61;3;1;0;0;1;0
43300;80000;29;51;3;22;0;0;1;0
61950;71950;44;50;3;6;0;0;1;0
43000;89500;23;39;3;16;0;0;1;0
83000;98160;54;61;3;7;0;0;1;0
48500;116000;18;38;3;20;0;0;1;0
58500;72500;42;58;3;16;0;0;1;0
27500;67300;23;41;3;18;0;0;1;0
42800;68000;37;60;3;23;0;0;1;0
29000;47500;36;58;3;22;0;0;1;0
14300;18700;17;31;3;14;0;0;1;0
40700;40900;19;21;3;2;0;0;1;0
29500;57500;37;60;3;23;0;0;1;0
33600;57600;33;47;3;14;0;0;1;0
37000;47000;58;63;3;5;0;0;1;0
27000;69500;29;58;3;29;0;0;1;0
64500;89000;38;49;3;11;0;0;1;0
20000;26300;1;27;3;26;0;0;1;0
89950;89950;59;60;3;1;0;0;1;0
18500;40000;36;58;3;22;0;0;1;0
16100;26500;39;55;3;16;0;0;1;0
130950;134500;50;53;3;3;0;0;1;0
111000;141000;43;54;3;11;0;0;1;0
54900;108000;29;63;3;34;0;0;1;0
28000;54000;30;34;3;4;0;0;1;0
35300;45000;1;11;3;10;0;0;1;0
70500;129500;31;61;3;30;0;0;1;0
118000;120000;54;62;3;8;0;0;1;0
84950;86950;45;47;3;2;0;0;1;0
28200;40700;31;38;3;7;0;0;1;0
11900;21500;18;40;3;22;0;0;1;0
46500;116500;23;58;3;35;0;0;1;0
48000;68000;10;18;3;8;0;0;1;0
65100;82950;38;55;3;17;0;0;1;0
68500;80000;39;53;3;14;0;0;1;0
16200;35200;34;52;3;18;0;0;1;0
13200;14700;2;9;3;7;0;0;1;0
64900;75500;48;55;3;7;0;0;1;0
24900;54450;26;44;3;18;0;0;1;0
72450;89950;46;63;3;17;0;0;1;0
500000;525000;56;57;3;1;0;0;1;0
70950;104900;41;59;3;18;0;0;1;0
69000;81900;46;54;3;8;0;0;1;0
75900;133000;34;57;3;23;0;0;1;0
17000;45000;12;56;3;44;0;0;1;0
156900;173000;55;64;3;9;0;0;1;0
32500;36500;13;29;3;16;0;0;1;0
122950;123900;47;53;3;6;0;0;1;0
18500;42000;14;49;3;35;0;0;1;0
32800;50000;34;44;3;10;0;0;1;0
70700;74100;47;57;3;10;0;0;1;0
62000;103000;38;64;3;26;0;0;1;0
61000;65200;10;13;3;3;0;0;1;0
12500;12100;8;25;3;17;0;0;1;0
14900;30500;29;43;3;14;0;0;1;0
56100;118500;34;59;3;25;0;0;1;0
28500;45970;35;54;3;19;0;0;1;0
37100;57320;34;47;3;13;0;0;1;0
51200;87000;33;59;3;26;0;0;1;0
21000;44000;9;45;3;36;0;0;1;0
33900;72000;33;62;3;29;0;0;1;0
21400;26500;18;28;3;10;0;0;1;0
55000;55000;61;62;3;1;0;0;1;0
33400;58850;26;45;3;19;0;0;1;0
27000;42000;28;38;3;10;0;0;1;0
62300;95000;40;63;3;23;0;0;1;0
81850;87500;45;56;3;11;0;0;1;0
77300;85000;41;64;3;23;0;0;1;0
115000;118000;55;61;3;6;0;0;1;0
104200;104250;47;49;3;2;0;0;1;0
62000;92000;38;60;3;22;0;0;1;0
55000;53200;4;21;3;17;0;0;1;0
83750;87910;51;53;3;2;0;0;1;0
31500;58000;27;39;3;12;0;0;1;0
56000;61500;26;31;3;5;0;0;1;0
165000;200000;41;55;3;14;0;0;1;0
41000;66000;39;61;3;22;0;0;1;0
134900;185000;38;66;3;28;0;0;1;0
46900;79900;26;45;3;19;0;0;1;0
91300;103500;53;57;3;4;0;0;1;0
46870;47000;65;66;3;1;0;0;1;0
20200;23600;32;36;3;4;0;0;1;0
66000;86000;46;61;3;15;0;0;1;0
14300;20100;9;35;3;26;0;0;1;0
52720;53000;58;59;3;1;0;0;1;0
78000;79350;61;62;3;1;0;0;1;0
32900;65000;33;61;3;28;0;0;1;0
20200;68750;10;53;3;43;0;0;1;0
62440;75000;42;49;3;7;0;0;1;0
72350;87000;46;58;3;12;0;0;1;0
81500;116000;49;61;3;12;0;0;1;0
69900;79900;52;60;3;8;0;0;1;0
129850;132500;59;62;3;3;0;0;1;0
42500;48000;37;43;3;6;0;0;1;0
23300;41000;22;39;3;17;0;0;1;0
18500;31500;34;47;3;13;0;0;1;0
22300;28850;37;42;3;5;0;0;1;0
73240;79290;52;53;3;1;0;0;1;0
18000;26700;12;30;3;18;0;0;1;0
60000;83750;56;63;3;7;0;0;1;0
24500;54400;22;46;3;24;0;0;1;0
34800;61500;36;47;3;11;0;0;1;0
252000;257000;63;64;3;1;0;0;1;0
47800;50900;33;34;3;1;0;0;1;0
39500;47880;46;59;3;13;0;0;1;0
25100;33400;12;31;3;19;0;0;1;0
155000;180000;43;46;3;3;0;0;1;0
67450;79950;46;55;3;9;0;0;1;0
19500;32500;29;39;3;10;0;0;1;0
22600;30700;15;30;3;15;0;0;1;0
82000;87500;49;65;3;16;0;0;1;0
20300;58000;7;50;3;43;0;0;1;0
34000;34500;57;58;3;1;0;0;1;0
65000;76900;31;34;3;3;0;0;1;0
28500;71420;18;52;3;34;0;0;1;0
27200;63000;30;59;3;29;0;0;1;0
36000;45000;10;22;3;12;0;0;1;0
24500;35000;8;22;3;14;0;0;1;0
93500;110000;41;54;3;13;0;0;1;0
56000;72500;37;38;3;1;0;0;1;0
129900;139000;46;55;3;9;0;0;1;0
94900;94900;53;54;3;1;0;0;1;0
69500;128900;30;43;3;13;0;0;1;0
45400;67900;38;57;3;19;0;0;1;0
249000;325000;56;65;3;9;0;0;1;0
25400;38000;29;36;3;7;0;0;1;0
62700;71930;41;46;3;5;0;0;1;0
112000;132000;52;60;3;8;0;0;1;0
91500;100500;46;60;3;14;0;0;1;0
32500;43000;17;24;3;7;0;0;1;0
66950;67000;61;62;3;1;0;0;1;0
137500;175000;40;41;3;1;0;0;1;0
23500;28500;27;29;3;2;0;0;1;0
115000;129000;54;62;3;8;0;0;1;0
33000;45500;35;39;3;4;0;0;1;0
21000;49350;20;60;3;40;0;0;1;0
29500;46900;35;38;3;3;0;0;1;0
59900;69300;55;59;3;4;0;0;1;0
35900;59500;32;44;3;12;0;0;1;0
91000;107500;50;65;3;15;0;0;1;0
33600;56500;39;58;3;19;0;0;1;0
50400;124000;27;62;3;35;0;0;1;0
25500;41900;33;41;3;8;0;0;1;0
71930;88500;47;62;3;15;0;0;1;0
68500;71900;51;62;3;11;0;0;1;0
15000;28000;29;39;3;10;0;0;1;0
28000;33300;31;33;3;2;0;0;1;0
58000;69600;43;53;3;10;0;0;1;0
155000;169900;47;64;3;17;0;0;1;0
146350;175000;55;58;3;3;0;0;1;0
27600;59850;13;45;3;32;0;0;1;0
38200;85000;29;65;3;36;0;0;1;0
34000;79500;24;58;3;34;0;0;1;0
60500;62000;58;65;3;7;0;0;1;0
73000;117000;37;52;3;15;0;0;1;0
67000;115000;26;43;3;17;0;0;1;0
89000;117000;46;54;3;8;0;0;1;0
34500;38300;38;39;3;1;0;0;1;0
43500;65000;38;64;3;26;0;0;1;0
38000;85500;26;63;3;37;0;0;1;0
63300;159900;25;54;3;29;0;0;1;0
56900;67000;46;52;3;6;0;0;1;0
56500;112000;31;64;3;33;0;0;1;0
18300;27500;31;39;3;8;0;0;1;0
80000;96500;49;60;3;11;0;0;1;0
61800;117000;24;50;3;26;0;0;1;0
97500;140000;53;57;3;4;0;0;1;0
45370;56000;52;63;3;11;0;0;1;0
51300;66000;41;58;3;17;0;0;1;0
23200;42000;32;44;3;12;0;0;1;0
32100;56000;35;57;3;22;0;0;1;0
15900;22500;13;34;3;21;0;0;1;0
17900;32800;22;38;3;16;0;0;1;0
16360;33000;43;61;3;18;0;0;1;0
155000;235000;45;64;3;19;0;0;1;0
87500;108300;58;65;3;7;0;0;1;0
16500;21000;15;32;3;17;0;0;1;0
13700;36000;14;49;3;35;0;0;1;0
105000;112500;52;64;3;12;0;0;1;0
105500;177000;38;59;3;21;0;0;1;0
33500;83250;31;66;3;35;0;0;1;0
13500;26980;30;44;3;14;0;0;1;0
68000;86900;39;66;3;27;0;0;1;0
18100;25500;18;35;3;17;0;0;1;0
60800;71500;54;65;3;11;0;0;1;0
63700;74500;25;32;3;7;0;0;1;0
224620;240000;53;60;3;7;0;0;1;0
20900;53790;14;45;3;31;0;0;1;0
51000;104000;29;55;3;26;0;0;1;0
23700;55600;33;54;3;21;0;0;1;0
34500;38200;52;56;3;4;0;0;1;0
123000;122000;60;65;3;5;0;0;1;0
55000;91800;23;38;3;15;0;0;1;0
24600;36000;37;43;3;6;0;0;1;0
24400;80600;9;61;3;52;0;0;1;0
21400;39300;13;34;3;21;0;0;1;0
56800;61950;39;42;3;3;0;0;1;0
35000;72900;35;61;3;26;0;0;1;0
23500;58000;26;58;3;32;0;0;1;0
20800;44900;37;60;3;23;0;0;1;0
47900;103750;18;46;3;28;0;0;1;0
52500;72500;18;30;3;12;0;0;1;0
100800;234500;29;54;3;25;0;0;1;0
32000;56500;41;60;3;19;0;0;1;0
11000;36000;9;64;3;55;0;0;1;0
22900;38300;30;41;3;11;0;0;1;0
26000;34900;26;27;3;1;0;0;1;0
65000;83500;46;59;3;13;0;0;1;0
41450;49550;49;54;3;5;0;0;1;0
16300;24700;28;38;3;10;0;0;1;0
92500;106000;42;56;3;14;0;0;1;0
20000;56500;26;62;3;36;0;0;1;0
21000;40000;26;43;3;17;0;0;1;0
17500;19900;15;33;3;18;0;0;1;0
23200;31300;16;29;3;13;0;0;1;0
26050;26250;53;54;3;1;0;0;1;0
59500;185000;15;63;3;48;0;0;1;0
40000;58000;32;38;3;6;0;0;1;0
18300;30300;23;38;3;15;0;0;1;0
31610;140000;41;63;3;22;0;0;1;0
47500;99950;32;65;3;33;0;0;1;0
14000;31900;14;38;3;24;0;0;1;0
34900;63900;36;61;3;25;0;0;1;0
30500;77000;16;64;3;48;0;0;1;0
33500;72500;23;54;3;31;0;0;1;0
9700;11550;39;42;3;3;0;0;1;0
32400;56000;26;40;3;14;0;0;1;0
39100;56950;38;58;3;20;0;0;1;0
21000;21300;32;33;3;1;0;0;1;0
97500;98000;59;60;3;1;0;0;1;0
125500;125500;57;59;3;2;0;0;1;0
31900;71500;26;58;3;32;0;0;1;0
35800;58000;39;65;3;26;0;0;1;0
98000;110000;52;65;3;13;0;0;1;0
31000;36660;41;52;3;11;0;0;1;0
61100;63350;52;53;3;1;0;0;1;0
43500;135500;29;58;3;29;0;0;1;0
54100;58000;41;43;3;2;0;0;1;0
44000;61000;12;22;3;10;0;0;1;0
46600;94000;24;59;3;35;0;0;1;0
57800;85500;31;39;3;8;0;0;1;0
32700;49000;37;61;3;24;0;0;1;0
16800;28900;20;37;3;17;0;0;1;0
51950;69900;44;56;3;12;0;0;1;0
60200;95000;35;66;3;31;0;0;1;0
18600;32500;27;42;3;15;0;0;1;0
73000;103500;36;56;3;20;0;0;1;0
12700;20100;7;30;3;23;0;0;1;0
33200;37500;5;9;3;4;0;0;1;0
20700;24700;13;28;3;15;0;0;1;0
58000;73000;30;38;3;8;0;0;1;0
11700;19000;9;40;3;31;0;0;1;0
123000;130000;39;45;3;6;0;0;1;0
35000;49000;50;63;3;13;0;0;1;0
140500;144500;52;63;3;11;0;0;1;0
22900;43000;22;39;3;17;0;0;1;0
62500;122000;28;39;3;11;0;0;1;0
80000;84500;44;47;3;3;0;0;1;0
74400;87500;42;63;3;21;0;0;1;0
100000;172900;30;42;3;12;0;0;1;0
30500;42800;33;37;3;4;0;0;1;0
55000;56150;61;62;3;1;0;0;1;0
62500;65900;31;34;3;3;0;0;1;0
17100;34950;7;43;3;36;0;0;1;0
82500;149000;35;58;3;23;0;0;1;0
39000;92500;30;61;3;31;0;0;1;0
31900;44000;63;64;3;1;0;0;1;0
64000;135000;28;63;3;35;0;0;1;0
100000;287000;33;59;3;26;0;0;1;0
24100;39500;35;46;3;11;0;0;1;0
64900;134000;27;37;3;10;0;0;1;0
138500;171000;42;64;3;22;0;0;1;0
74500;95000;32;36;3;4;0;0;1;0
43000;68000;47;57;3;10;0;0;1;0
24000;45870;31;42;3;11;0;0;1;0
52000;75000;29;30;3;1;0;0;1;0
17900;32500;19;38;3;19;0;0;1;0
30500;60500;31;57;3;26;0;0;1;0
21200;55000;34;63;3;29;0;0;1;0
57900;74900;47;56;3;9;0;0;1;0
37000;105900;29;62;3;33;0;0;1;0
220000;500000;43;63;3;20;0;0;1;0
85300;110000;39;57;3;18;0;0;1;0
18200;37900;7;37;3;30;0;0;1;0
80000;89500;53;58;3;5;0;0;1;0
32000;105000;10;38;3;28;0;0;1;0
47000;75000;30;41;3;11;0;0;1;0
34000;48500;31;37;3;6;0;0;1;0
51800;60000;31;36;3;5;0;0;1;0
69000;83500;26;35;3;9;0;0;1;0
123000;137500;56;65;3;9;0;0;1;0
29200;45700;22;36;3;14;0;0;1;0
75000;120700;30;39;3;9;0;0;1;0
15500;58250;16;54;3;38;0;0;1;0
27400;45410;34;46;3;12;0;0;1;0
212500;270000;39;59;3;20;0;0;1;0
37000;40500;31;32;3;1;0;0;1;0
22450;27480;42;51;3;9;0;0;1;0
22500;62000;30;66;3;36;0;0;1;0
43900;67950;32;46;3;14;0;0;1;0
36200;104000;20;56;3;36;0;0;1;0
34000;43500;19;30;3;11;0;0;1;0
23600;58000;9;43;3;34;0;0;1;0
21900;56500;34;62;3;28;0;0;1;0
58000;82000;38;62;3;24;0;0;1;0
116000;173000;46;63;3;17;0;0;1;0
60500;68000;25;31;3;6;0;0;1;0
55000;81890;43;60;3;17;0;0;1;0
39500;45000;32;35;3;3;0;0;1;0
27500;32900;25;29;3;4;0;0;1;0
17100;35600;9;56;3;47;0;0;1;0
43300;91500;28;54;3;26;0;0;1;0
37900;75000;11;38;3;27;0;0;1;0
33600;61940;33;57;3;24;0;0;1;0
32400;58000;15;38;3;23;0;0;1;0
64500;73000;26;32;3;6;0;0;1;0
13400;19000;32;37;3;5;0;0;1;0
64700;71600;13;17;3;4;0;0;1;0
47500;177000;14;58;3;44;0;0;1;0
31900;105000;10;63;3;53;0;0;1;0
90500;90750;52;53;3;1;0;0;1;0
43300;44800;37;38;3;1;0;0;1;0
43800;67500;18;34;3;16;0;0;1;0
46000;47500;32;33;3;1;0;0;1;0
90000;114000;50;54;3;4;0;0;1;0
56500;104500;23;38;3;15;0;0;1;0
28000;33400;26;27;3;1;0;0;1;0
25900;31100;26;31;3;5;0;0;1;0
23000;49500;6;40;3;34;0;0;1;0
98950;102050;58;59;3;1;0;0;1;0
51700;97750;33;61;3;28;0;0;1;0
30900;38000;27;33;3;6;0;0;1;0
17500;24900;9;29;3;20;0;0;1;0
53500;97500;28;41;3;13;0;0;1;0
26400;91930;28;62;3;34;0;0;1;0
45650;64600;43;49;3;6;0;0;1;0
34500;61900;15;45;3;30;0;0;1;0
135000;165000;47;65;3;18;0;0;1;0
25500;37000;40;52;3;12;0;0;1;0
19500;31000;30;34;3;4;0;0;1;0
12900;26500;9;38;3;29;0;0;1;0
11100;15700;9;33;3;24;0;0;1;0
26300;38300;29;38;3;9;0;0;1;0
21000;77000;25;56;3;31;0;0;1;0
56950;69950;44;54;3;10;0;0;1;0
13900;20000;33;38;3;5;0;0;1;0
58500;65500;20;24;3;4;0;0;1;0
64200;98500;36;53;3;17;0;0;1;0
99000;106000;50;60;3;10;0;0;1;0
43000;92000;10;37;3;27;0;0;1;0
22000;52710;24;54;3;30;0;0;1;0
23500;66000;18;58;3;40;0;0;1;0
36000;60000;36;47;3;11;0;0;1;0
45500;66500;28;35;3;7;0;0;1;0
15800;28500;29;44;3;15;0;0;1;0
39500;52900;38;57;3;19;0;0;1;0
35500;36200;25;29;3;4;0;0;1;0
65000;95500;30;39;3;9;0;0;1;0
124000;182000;32;39;3;7;0;0;1;0
132000;143890;54;59;3;5;0;0;1;0
21400;34200;15;31;3;16;0;0;1;0
17500;23700;27;35;3;8;0;0;1;0
64950;66000;46;64;3;18;0;0;1;0
37500;66760;31;56;3;25;0;0;1;0
55000;58000;28;32;3;4;0;0;1;0
64750;80900;42;61;3;19;0;0;1;0
108500;157250;38;57;3;19;0;0;1;0
115000;154500;43;49;3;6;0;0;1;0
17500;36500;33;39;3;6;0;0;1;0
31900;41700;33;38;3;5;0;0;1;0
126500;235000;39;61;3;22;0;0;1;0
41000;91500;25;38;3;13;0;0;1;0
65000;80000;53;57;3;4;0;0;1;0
66000;95000;32;43;3;11;0;0;1;0
19300;22800;32;40;3;8;0;0;1;0
50000;112000;16;51;3;35;0;0;1;0
20300;27000;9;25;3;16;0;0;1;0
57500;80000;28;34;3;6;0;0;1;0
66500;68000;46;51;3;5;0;0;1;0
64500;81700;43;49;3;6;0;0;1;0
25700;36300;26;35;3;9;0;0;1;0
59070;85000;44;57;3;13;0;0;1;0
40000;61900;42;55;3;13;0;0;1;0
61000;140000;27;51;3;24;0;0;1;0
18700;27800;17;37;3;20;0;0;1;0
18000;30000;30;34;3;4;0;0;1;0
46800;83900;32;46;3;14;0;0;1;0
22700;44500;14;32;3;18;0;0;1;0
37500;60000;45;64;3;19;0;0;1;0
19000;55500;30;49;3;19;0;0;1;0
69000;82000;36;49;3;13;0;0;1;0
79500;91000;50;63;3;13;0;0;1;0
68900;102500;38;49;3;11;0;0;1;0
27900;64500;12;39;3;27;0;0;1;0
138000;154000;47;56;3;9;0;0;1;0
60150;70000;42;54;3;12;0;0;1;0
33900;63950;30;46;3;16;0;0;1;0
55900;63000;49;58;3;9;0;0;1;0
55280;63050;46;52;3;6;0;0;1;0
49800;71410;38;58;3;20;0;0;1;0
34000;53090;37;54;3;17;0;0;1;0
25500;36100;24;35;3;11;0;0;1;0
20400;31600;16;23;3;7;0;0;1;0
53000;127500;24;63;3;39;0;0;1;0
65900;70000;44;61;3;17;0;0;1;0
71850;75000;43;45;3;2;0;0;1;0
53900;107200;26;47;3;21;0;0;1;0
22500;42000;36;60;3;24;0;0;1;0
61000;89500;33;41;3;8;0;0;1;0
12600;48700;19;63;3;44;0;0;1;0
57000;70700;26;32;3;6;0;0;1;0
17000;23500;25;35;3;10;0;0;1;0
13500;39500;9;64;3;55;0;0;1;0
15900;25900;15;35;3;20;0;0;1;0
77500;78000;62;63;3;1;0;0;1;0
24570;39500;43;62;3;19;0;0;1;0
17500;46000;24;31;3;7;0;0;1;0
23500;61000;25;62;3;37;0;0;1;0
52100;64070;40;47;3;7;0;0;1;0
86450;85950;45;47;3;2;0;0;1;0
23700;48500;35;63;3;28;0;0;1;0
50900;80900;37;62;3;25;0;0;1;0
49400;110050;14;50;3;36;0;0;1;0
38900;65090;40;49;3;9;0;0;1;0
60200;90000;30;38;3;8;0;0;1;0
68000;132500;42;65;3;23;0;0;1;0
17250;30550;44;54;3;10;0;0;1;0
17600;40500;33;53;3;20;0;0;1;0
46900;54500;18;21;3;3;0;0;1;0
35400;82900;13;50;3;37;0;0;1;0
62300;83000;39;47;3;8;0;0;1;0
81900;84000;45;48;3;3;0;0;1;0
193500;193500;60;62;3;2;0;0;1;0
49500;55900;29;33;3;4;0;0;1;0
41500;49500;6;14;3;8;0;0;1;0
37900;39500;18;20;3;2;0;0;1;0
82500;94090;54;57;3;3;0;0;1;0
28500;57500;8;39;3;31;0;0;1;0
32400;52000;38;55;3;17;0;0;1;0
109400;159900;30;35;3;5;0;0;1;0
32900;55000;31;36;3;5;0;0;1;0
17000;42040;24;45;3;21;0;0;1;0
33500;110000;7;52;3;45;0;0;1;0
40000;63000;34;48;3;14;0;0;1;0
42200;71000;39;62;3;23;0;0;1;0
67500;185000;18;60;3;42;0;0;1;0
59500;59500;54;56;3;2;0;0;1;0
18200;21500;29;35;3;6;0;0;1;0
24000;54900;32;62;3;30;0;0;1;0
63000;63500;60;61;3;1;0;0;1;0
61000;62000;24;31;3;7;0;0;1;0
89700;125790;38;63;3;25;0;0;1;0
24500;31000;32;35;3;3;0;0;1;0
138500;138500;64;65;3;1;0;0;1;0
71900;105000;39;65;3;26;0;0;1;0
36000;159000;9;62;3;53;0;0;1;0
160000;160100;61;62;3;1;0;0;1;0
49900;68500;38;50;3;12;0;0;1;0
34500;51000;11;31;3;20;0;0;1;0
37500;45500;14;22;3;8;0;0;1;0
51500;78000;40;64;3;24;0;0;1;0
15000;24300;7;36;3;29;0;0;1;0
310000;440000;48;59;3;11;0;0;1;0
15500;25400;26;37;3;11;0;0;1;0
46500;86000;34;55;3;21;0;0;1;0
21400;27600;19;34;3;15;0;0;1;0
16700;23100;17;31;3;14;0;0;1;0
